"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201208,"primary","sn","29005","county","Atchison","akin","akin","republican","republican","votes",159
201208,"primary","sn","29007","county","Audrain","akin","akin","republican","republican","votes",757
201208,"primary","sn","29009","county","Barry","akin","akin","republican","republican","votes",2092
201208,"primary","sn","29011","county","Barton","akin","akin","republican","republican","votes",1360
201208,"primary","sn","29013","county","Bates","akin","akin","republican","republican","votes",567
201208,"primary","sn","29015","county","Benton","akin","akin","republican","republican","votes",958
201208,"primary","sn","29017","county","Bollinger","akin","akin","republican","republican","votes",788
201208,"primary","sn","29019","county","Boone","akin","akin","republican","republican","votes",3467
201208,"primary","sn","29021","county","Buchanan","akin","akin","republican","republican","votes",1478
201208,"primary","sn","29023","county","Butler","akin","akin","republican","republican","votes",2372
201208,"primary","sn","29025","county","Caldwell","akin","akin","republican","republican","votes",296
201208,"primary","sn","29027","county","Callaway","akin","akin","republican","republican","votes",1450
201208,"primary","sn","29029","county","Camden","akin","akin","republican","republican","votes",2700
201208,"primary","sn","29031","county","Cape Girardeau","akin","akin","republican","republican","votes",4245
201208,"primary","sn","29033","county","Carroll","akin","akin","republican","republican","votes",508
201208,"primary","sn","29035","county","Carter","akin","akin","republican","republican","votes",267
201208,"primary","sn","29037","county","Cass","akin","akin","republican","republican","votes",2965
201208,"primary","sn","29039","county","Cedar","akin","akin","republican","republican","votes",978
201208,"primary","sn","29041","county","Chariton","akin","akin","republican","republican","votes",192
201208,"primary","sn","29043","county","Christian","akin","akin","republican","republican","votes",4751
201208,"primary","sn","29045","county","Clark","akin","akin","republican","republican","votes",108
201208,"primary","sn","29047","county","Clay","akin","akin","republican","republican","votes",4594
201208,"primary","sn","29049","county","Clinton","akin","akin","republican","republican","votes",424
201208,"primary","sn","29051","county","Cole","akin","akin","republican","republican","votes",3574
201208,"primary","sn","29053","county","Cooper","akin","akin","republican","republican","votes",731
201208,"primary","sn","29055","county","Crawford","akin","akin","republican","republican","votes",855
201208,"primary","sn","29057","county","Dade","akin","akin","republican","republican","votes",688
201208,"primary","sn","29059","county","Dallas","akin","akin","republican","republican","votes",873
201208,"primary","sn","29061","county","Daviess","akin","akin","republican","republican","votes",153
201208,"primary","sn","29063","county","De Kalb","akin","akin","republican","republican","votes",287
201208,"primary","sn","29065","county","Dent","akin","akin","republican","republican","votes",509
201208,"primary","sn","29067","county","Douglas","akin","akin","republican","republican","votes",1365
201208,"primary","sn","29069","county","Dunklin","akin","akin","republican","republican","votes",703
201208,"primary","sn","29071","county","Franklin","akin","akin","republican","republican","votes",4771
201208,"primary","sn","29073","county","Gasconade","akin","akin","republican","republican","votes",975
201208,"primary","sn","29075","county","Gentry","akin","akin","republican","republican","votes",158
201208,"primary","sn","29077","county","Greene","akin","akin","republican","republican","votes",12803
201208,"primary","sn","29079","county","Grundy","akin","akin","republican","republican","votes",636
201208,"primary","sn","29081","county","Harrison","akin","akin","republican","republican","votes",479
201208,"primary","sn","29083","county","Henry","akin","akin","republican","republican","votes",657
201208,"primary","sn","29085","county","Hickory","akin","akin","republican","republican","votes",712
201208,"primary","sn","29087","county","Holt","akin","akin","republican","republican","votes",214
201208,"primary","sn","29089","county","Howard","akin","akin","republican","republican","votes",277
201208,"primary","sn","29091","county","Howell","akin","akin","republican","republican","votes",2451
201208,"primary","sn","29093","county","Iron","akin","akin","republican","republican","votes",237
201208,"primary","sn","29095","county","Jackson","akin","akin","republican","republican","votes",8715
201208,"primary","sn","29097","county","Jasper","akin","akin","republican","republican","votes",6469
201208,"primary","sn","29099","county","Jefferson","akin","akin","republican","republican","votes",7110
201208,"primary","sn","29101","county","Johnson","akin","akin","republican","republican","votes",1274
201208,"primary","sn",NA,"county","Kansas City","akin","akin","republican","republican","votes",2243
201208,"primary","sn","29103","county","Knox","akin","akin","republican","republican","votes",208
201208,"primary","sn","29105","county","Laclede","akin","akin","republican","republican","votes",2241
201208,"primary","sn","29107","county","Lafayette","akin","akin","republican","republican","votes",1151
201208,"primary","sn","29109","county","Lawrence","akin","akin","republican","republican","votes",2207
201208,"primary","sn","29111","county","Lewis","akin","akin","republican","republican","votes",134
201208,"primary","sn","29113","county","Lincoln","akin","akin","republican","republican","votes",2835
201208,"primary","sn","29115","county","Linn","akin","akin","republican","republican","votes",426
201208,"primary","sn","29117","county","Livingston","akin","akin","republican","republican","votes",425
201208,"primary","sn","29121","county","Macon","akin","akin","republican","republican","votes",542
201208,"primary","sn","29123","county","Madison","akin","akin","republican","republican","votes",533
201208,"primary","sn","29125","county","Maries","akin","akin","republican","republican","votes",340
201208,"primary","sn","29127","county","Marion","akin","akin","republican","republican","votes",641
201208,"primary","sn","29119","county","McDonald","akin","akin","republican","republican","votes",903
201208,"primary","sn","29129","county","Mercer","akin","akin","republican","republican","votes",241
201208,"primary","sn","29131","county","Miller","akin","akin","republican","republican","votes",1686
201208,"primary","sn","29133","county","Mississippi","akin","akin","republican","republican","votes",254
201208,"primary","sn","29135","county","Moniteau","akin","akin","republican","republican","votes",821
201208,"primary","sn","29137","county","Monroe","akin","akin","republican","republican","votes",131
201208,"primary","sn","29139","county","Montgomery","akin","akin","republican","republican","votes",547
201208,"primary","sn","29141","county","Morgan","akin","akin","republican","republican","votes",1130
201208,"primary","sn","29143","county","New Madrid","akin","akin","republican","republican","votes",285
201208,"primary","sn","29145","county","Newton","akin","akin","republican","republican","votes",3437
201208,"primary","sn","29147","county","Nodaway","akin","akin","republican","republican","votes",427
201208,"primary","sn","29149","county","Oregon","akin","akin","republican","republican","votes",549
201208,"primary","sn","29151","county","Osage","akin","akin","republican","republican","votes",791
201208,"primary","sn","29153","county","Ozark","akin","akin","republican","republican","votes",848
201208,"primary","sn","29155","county","Pemiscot","akin","akin","republican","republican","votes",84
201208,"primary","sn","29157","county","Perry","akin","akin","republican","republican","votes",792
201208,"primary","sn","29159","county","Pettis","akin","akin","republican","republican","votes",1230
201208,"primary","sn","29161","county","Phelps","akin","akin","republican","republican","votes",1613
201208,"primary","sn","29163","county","Pike","akin","akin","republican","republican","votes",928
201208,"primary","sn","29165","county","Platte","akin","akin","republican","republican","votes",2202
201208,"primary","sn","29167","county","Polk","akin","akin","republican","republican","votes",1860
201208,"primary","sn","29169","county","Pulaski","akin","akin","republican","republican","votes",1220
201208,"primary","sn","29171","county","Putnam","akin","akin","republican","republican","votes",260
201208,"primary","sn","29173","county","Ralls","akin","akin","republican","republican","votes",210
201208,"primary","sn","29175","county","Randolph","akin","akin","republican","republican","votes",871
201208,"primary","sn","29177","county","Ray","akin","akin","republican","republican","votes",605
201208,"primary","sn","29179","county","Reynolds","akin","akin","republican","republican","votes",105
201208,"primary","sn","29181","county","Ripley","akin","akin","republican","republican","votes",609
201208,"primary","sn","29195","county","Saline","akin","akin","republican","republican","votes",423
201208,"primary","sn","29197","county","Schuyler","akin","akin","republican","republican","votes",168
201208,"primary","sn","29199","county","Scotland","akin","akin","republican","republican","votes",119
201208,"primary","sn","29201","county","Scott","akin","akin","republican","republican","votes",1376
201208,"primary","sn","29203","county","Shannon","akin","akin","republican","republican","votes",333
201208,"primary","sn","29205","county","Shelby","akin","akin","republican","republican","votes",212
201208,"primary","sn","29183","county","St. Charles","akin","akin","republican","republican","votes",20104
201208,"primary","sn","29185","county","St. Clair","akin","akin","republican","republican","votes",608
201208,"primary","sn","29187","county","St. Francois","akin","akin","republican","republican","votes",1793
201208,"primary","sn","29189","county","St. Louis","akin","akin","republican","republican","votes",37225
201208,"primary","sn","29510","county","St. Louis City","akin","akin","republican","republican","votes",1939
201208,"primary","sn","29186","county","Ste. Genevieve","akin","akin","republican","republican","votes",590
201208,"primary","sn","29207","county","Stoddard","akin","akin","republican","republican","votes",1197
201208,"primary","sn","29209","county","Stone","akin","akin","republican","republican","votes",2809
201208,"primary","sn","29211","county","Sullivan","akin","akin","republican","republican","votes",181
201208,"primary","sn","29213","county","Taney","akin","akin","republican","republican","votes",3600
201208,"primary","sn","29215","county","Texas","akin","akin","republican","republican","votes",1868
201208,"primary","sn","29217","county","Vernon","akin","akin","republican","republican","votes",960
201208,"primary","sn","29219","county","Warren","akin","akin","republican","republican","votes",1510
201208,"primary","sn","29221","county","Washington","akin","akin","republican","republican","votes",705
201208,"primary","sn","29223","county","Wayne","akin","akin","republican","republican","votes",566
201208,"primary","sn","29225","county","Webster","akin","akin","republican","republican","votes",2060
201208,"primary","sn","29227","county","Worth","akin","akin","republican","republican","votes",79
201208,"primary","sn","29229","county","Wright","akin","akin","republican","republican","votes",1489
201208,"primary","sn","29001","county","Adair","beck","beck","republican","republican","votes",83
201208,"primary","sn","29003","county","Andrew","beck","beck","republican","republican","votes",64
201208,"primary","sn","29005","county","Atchison","beck","beck","republican","republican","votes",36
201208,"primary","sn","29007","county","Audrain","beck","beck","republican","republican","votes",27
201208,"primary","sn","29009","county","Barry","beck","beck","republican","republican","votes",170
201208,"primary","sn","29011","county","Barton","beck","beck","republican","republican","votes",85
201208,"primary","sn","29013","county","Bates","beck","beck","republican","republican","votes",67
201208,"primary","sn","29015","county","Benton","beck","beck","republican","republican","votes",89
201208,"primary","sn","29017","county","Bollinger","beck","beck","republican","republican","votes",61
201208,"primary","sn","29019","county","Boone","beck","beck","republican","republican","votes",100
201208,"primary","sn","29021","county","Buchanan","beck","beck","republican","republican","votes",169
201208,"primary","sn","29023","county","Butler","beck","beck","republican","republican","votes",140
201208,"primary","sn","29025","county","Caldwell","beck","beck","republican","republican","votes",42
201208,"primary","sn","29027","county","Callaway","beck","beck","republican","republican","votes",56
201208,"primary","sn","29029","county","Camden","beck","beck","republican","republican","votes",116
201208,"primary","sn","29031","county","Cape Girardeau","beck","beck","republican","republican","votes",220
201208,"primary","sn","29033","county","Carroll","beck","beck","republican","republican","votes",113
201208,"primary","sn","29035","county","Carter","beck","beck","republican","republican","votes",20
201208,"primary","sn","29037","county","Cass","beck","beck","republican","republican","votes",227
201208,"primary","sn","29039","county","Cedar","beck","beck","republican","republican","votes",64
201208,"primary","sn","29041","county","Chariton","beck","beck","republican","republican","votes",15
201208,"primary","sn","29043","county","Christian","beck","beck","republican","republican","votes",185
201208,"primary","sn","29045","county","Clark","beck","beck","republican","republican","votes",22
201208,"primary","sn","29047","county","Clay","beck","beck","republican","republican","votes",278
201208,"primary","sn","29049","county","Clinton","beck","beck","republican","republican","votes",48
201208,"primary","sn","29051","county","Cole","beck","beck","republican","republican","votes",145
201208,"primary","sn","29053","county","Cooper","beck","beck","republican","republican","votes",67
201208,"primary","sn","29055","county","Crawford","beck","beck","republican","republican","votes",38
201208,"primary","sn","29057","county","Dade","beck","beck","republican","republican","votes",47
201208,"primary","sn","29059","county","Dallas","beck","beck","republican","republican","votes",48
201208,"primary","sn","29061","county","Daviess","beck","beck","republican","republican","votes",19
201208,"primary","sn","29063","county","De Kalb","beck","beck","republican","republican","votes",34
201208,"primary","sn","29065","county","Dent","beck","beck","republican","republican","votes",20
201208,"primary","sn","29067","county","Douglas","beck","beck","republican","republican","votes",71
201208,"primary","sn","29069","county","Dunklin","beck","beck","republican","republican","votes",16
201208,"primary","sn","29071","county","Franklin","beck","beck","republican","republican","votes",179
201208,"primary","sn","29073","county","Gasconade","beck","beck","republican","republican","votes",53
201208,"primary","sn","29075","county","Gentry","beck","beck","republican","republican","votes",10
201208,"primary","sn","29077","county","Greene","beck","beck","republican","republican","votes",401
201208,"primary","sn","29079","county","Grundy","beck","beck","republican","republican","votes",83
201208,"primary","sn","29081","county","Harrison","beck","beck","republican","republican","votes",87
201208,"primary","sn","29083","county","Henry","beck","beck","republican","republican","votes",89
201208,"primary","sn","29085","county","Hickory","beck","beck","republican","republican","votes",54
201208,"primary","sn","29087","county","Holt","beck","beck","republican","republican","votes",35
201208,"primary","sn","29089","county","Howard","beck","beck","republican","republican","votes",6
201208,"primary","sn","29091","county","Howell","beck","beck","republican","republican","votes",89
201208,"primary","sn","29093","county","Iron","beck","beck","republican","republican","votes",10
201208,"primary","sn","29095","county","Jackson","beck","beck","republican","republican","votes",585
201208,"primary","sn","29097","county","Jasper","beck","beck","republican","republican","votes",267
201208,"primary","sn","29099","county","Jefferson","beck","beck","republican","republican","votes",223
201208,"primary","sn","29101","county","Johnson","beck","beck","republican","republican","votes",124
201208,"primary","sn",NA,"county","Kansas City","beck","beck","republican","republican","votes",207
201208,"primary","sn","29103","county","Knox","beck","beck","republican","republican","votes",27
201208,"primary","sn","29105","county","Laclede","beck","beck","republican","republican","votes",85
201208,"primary","sn","29107","county","Lafayette","beck","beck","republican","republican","votes",112
201208,"primary","sn","29109","county","Lawrence","beck","beck","republican","republican","votes",87
201208,"primary","sn","29111","county","Lewis","beck","beck","republican","republican","votes",16
201208,"primary","sn","29113","county","Lincoln","beck","beck","republican","republican","votes",67
201208,"primary","sn","29115","county","Linn","beck","beck","republican","republican","votes",57
201208,"primary","sn","29117","county","Livingston","beck","beck","republican","republican","votes",43
201208,"primary","sn","29121","county","Macon","beck","beck","republican","republican","votes",33
201208,"primary","sn","29123","county","Madison","beck","beck","republican","republican","votes",26
201208,"primary","sn","29125","county","Maries","beck","beck","republican","republican","votes",16
201208,"primary","sn","29127","county","Marion","beck","beck","republican","republican","votes",51
201208,"primary","sn","29119","county","McDonald","beck","beck","republican","republican","votes",78
201208,"primary","sn","29129","county","Mercer","beck","beck","republican","republican","votes",29
201208,"primary","sn","29131","county","Miller","beck","beck","republican","republican","votes",94
201208,"primary","sn","29133","county","Mississippi","beck","beck","republican","republican","votes",9
201208,"primary","sn","29135","county","Moniteau","beck","beck","republican","republican","votes",37
201208,"primary","sn","29137","county","Monroe","beck","beck","republican","republican","votes",13
201208,"primary","sn","29139","county","Montgomery","beck","beck","republican","republican","votes",41
201208,"primary","sn","29141","county","Morgan","beck","beck","republican","republican","votes",53
201208,"primary","sn","29143","county","New Madrid","beck","beck","republican","republican","votes",7
201208,"primary","sn","29145","county","Newton","beck","beck","republican","republican","votes",146
201208,"primary","sn","29147","county","Nodaway","beck","beck","republican","republican","votes",49
201208,"primary","sn","29149","county","Oregon","beck","beck","republican","republican","votes",27
201208,"primary","sn","29151","county","Osage","beck","beck","republican","republican","votes",31
201208,"primary","sn","29153","county","Ozark","beck","beck","republican","republican","votes",68
201208,"primary","sn","29155","county","Pemiscot","beck","beck","republican","republican","votes",4
201208,"primary","sn","29157","county","Perry","beck","beck","republican","republican","votes",46
201208,"primary","sn","29159","county","Pettis","beck","beck","republican","republican","votes",153
201208,"primary","sn","29161","county","Phelps","beck","beck","republican","republican","votes",50
201208,"primary","sn","29163","county","Pike","beck","beck","republican","republican","votes",32
201208,"primary","sn","29165","county","Platte","beck","beck","republican","republican","votes",109
201208,"primary","sn","29167","county","Polk","beck","beck","republican","republican","votes",108
201208,"primary","sn","29169","county","Pulaski","beck","beck","republican","republican","votes",68
201208,"primary","sn","29171","county","Putnam","beck","beck","republican","republican","votes",57
201208,"primary","sn","29173","county","Ralls","beck","beck","republican","republican","votes",12
201208,"primary","sn","29175","county","Randolph","beck","beck","republican","republican","votes",47
201208,"primary","sn","29177","county","Ray","beck","beck","republican","republican","votes",46
201208,"primary","sn","29179","county","Reynolds","beck","beck","republican","republican","votes",12
201208,"primary","sn","29181","county","Ripley","beck","beck","republican","republican","votes",106
201208,"primary","sn","29195","county","Saline","beck","beck","republican","republican","votes",59
201208,"primary","sn","29197","county","Schuyler","beck","beck","republican","republican","votes",16
201208,"primary","sn","29199","county","Scotland","beck","beck","republican","republican","votes",14
201208,"primary","sn","29201","county","Scott","beck","beck","republican","republican","votes",70
201208,"primary","sn","29203","county","Shannon","beck","beck","republican","republican","votes",16
201208,"primary","sn","29205","county","Shelby","beck","beck","republican","republican","votes",10
201208,"primary","sn","29183","county","St. Charles","beck","beck","republican","republican","votes",328
201208,"primary","sn","29185","county","St. Clair","beck","beck","republican","republican","votes",54
201208,"primary","sn","29187","county","St. Francois","beck","beck","republican","republican","votes",83
201208,"primary","sn","29189","county","St. Louis","beck","beck","republican","republican","votes",516
201208,"primary","sn","29510","county","St. Louis City","beck","beck","republican","republican","votes",59
201208,"primary","sn","29186","county","Ste. Genevieve","beck","beck","republican","republican","votes",11
201208,"primary","sn","29207","county","Stoddard","beck","beck","republican","republican","votes",43
201208,"primary","sn","29209","county","Stone","beck","beck","republican","republican","votes",170
201208,"primary","sn","29211","county","Sullivan","beck","beck","republican","republican","votes",23
201208,"primary","sn","29213","county","Taney","beck","beck","republican","republican","votes",177
201208,"primary","sn","29215","county","Texas","beck","beck","republican","republican","votes",86
201208,"primary","sn","29217","county","Vernon","beck","beck","republican","republican","votes",111
201208,"primary","sn","29219","county","Warren","beck","beck","republican","republican","votes",35
201208,"primary","sn","29221","county","Washington","beck","beck","republican","republican","votes",36
201208,"primary","sn","29223","county","Wayne","beck","beck","republican","republican","votes",41
201208,"primary","sn","29225","county","Webster","beck","beck","republican","republican","votes",108
201208,"primary","sn","29227","county","Worth","beck","beck","republican","republican","votes",6
201208,"primary","sn","29229","county","Wright","beck","beck","republican","republican","votes",63
201208,"primary","sn","29001","county","Adair","steelman","steelman","republican","republican","votes",931
201208,"primary","sn","29003","county","Andrew","steelman","steelman","republican","republican","votes",1012
201208,"primary","sn","29005","county","Atchison","steelman","steelman","republican","republican","votes",195
201208,"primary","sn","29007","county","Audrain","steelman","steelman","republican","republican","votes",506
201208,"primary","sn","29009","county","Barry","steelman","steelman","republican","republican","votes",2096
201208,"primary","sn","29011","county","Barton","steelman","steelman","republican","republican","votes",1012
201208,"primary","sn","29013","county","Bates","steelman","steelman","republican","republican","votes",720
201208,"primary","sn","29015","county","Benton","steelman","steelman","republican","republican","votes",1186
201208,"primary","sn","29017","county","Bollinger","steelman","steelman","republican","republican","votes",768
201208,"primary","sn","29019","county","Boone","steelman","steelman","republican","republican","votes",2588
201208,"primary","sn","29021","county","Buchanan","steelman","steelman","republican","republican","votes",2693
201208,"primary","sn","29023","county","Butler","steelman","steelman","republican","republican","votes",1823
201208,"primary","sn","29025","county","Caldwell","steelman","steelman","republican","republican","votes",442
201208,"primary","sn","29027","county","Callaway","steelman","steelman","republican","republican","votes",1123
201208,"primary","sn","29029","county","Camden","steelman","steelman","republican","republican","votes",2793
201208,"primary","sn","29031","county","Cape Girardeau","steelman","steelman","republican","republican","votes",3916
201208,"primary","sn","29033","county","Carroll","steelman","steelman","republican","republican","votes",859
201208,"primary","sn","29035","county","Carter","steelman","steelman","republican","republican","votes",290
201208,"primary","sn","29037","county","Cass","steelman","steelman","republican","republican","votes",4858
201208,"primary","sn","29039","county","Cedar","steelman","steelman","republican","republican","votes",1005
201208,"primary","sn","29041","county","Chariton","steelman","steelman","republican","republican","votes",138
201208,"primary","sn","29043","county","Christian","steelman","steelman","republican","republican","votes",4063
201208,"primary","sn","29045","county","Clark","steelman","steelman","republican","republican","votes",174
201208,"primary","sn","29047","county","Clay","steelman","steelman","republican","republican","votes",5541
201208,"primary","sn","29049","county","Clinton","steelman","steelman","republican","republican","votes",653
201208,"primary","sn","29051","county","Cole","steelman","steelman","republican","republican","votes",3136
201208,"primary","sn","29053","county","Cooper","steelman","steelman","republican","republican","votes",814
201208,"primary","sn","29055","county","Crawford","steelman","steelman","republican","republican","votes",1191
201208,"primary","sn","29057","county","Dade","steelman","steelman","republican","republican","votes",936
201208,"primary","sn","29059","county","Dallas","steelman","steelman","republican","republican","votes",1244
201208,"primary","sn","29061","county","Daviess","steelman","steelman","republican","republican","votes",210
201208,"primary","sn","29063","county","De Kalb","steelman","steelman","republican","republican","votes",432
201208,"primary","sn","29065","county","Dent","steelman","steelman","republican","republican","votes",1316
201208,"primary","sn","29067","county","Douglas","steelman","steelman","republican","republican","votes",1615
201208,"primary","sn","29069","county","Dunklin","steelman","steelman","republican","republican","votes",330
201208,"primary","sn","29071","county","Franklin","steelman","steelman","republican","republican","votes",3286
201208,"primary","sn","29073","county","Gasconade","steelman","steelman","republican","republican","votes",1134
201208,"primary","sn","29075","county","Gentry","steelman","steelman","republican","republican","votes",194
201208,"primary","sn","29077","county","Greene","steelman","steelman","republican","republican","votes",9628
201208,"primary","sn","29079","county","Grundy","steelman","steelman","republican","republican","votes",810
201208,"primary","sn","29081","county","Harrison","steelman","steelman","republican","republican","votes",723
201208,"primary","sn","29083","county","Henry","steelman","steelman","republican","republican","votes",1013
201208,"primary","sn","29085","county","Hickory","steelman","steelman","republican","republican","votes",807
201208,"primary","sn","29087","county","Holt","steelman","steelman","republican","republican","votes",397
201208,"primary","sn","29089","county","Howard","steelman","steelman","republican","republican","votes",219
201208,"primary","sn","29091","county","Howell","steelman","steelman","republican","republican","votes",2601
201208,"primary","sn","29093","county","Iron","steelman","steelman","republican","republican","votes",203
201208,"primary","sn","29095","county","Jackson","steelman","steelman","republican","republican","votes",9897
201208,"primary","sn","29097","county","Jasper","steelman","steelman","republican","republican","votes",4282
201208,"primary","sn","29099","county","Jefferson","steelman","steelman","republican","republican","votes",4470
201208,"primary","sn","29101","county","Johnson","steelman","steelman","republican","republican","votes",2047
201208,"primary","sn",NA,"county","Kansas City","steelman","steelman","republican","republican","votes",3310
201208,"primary","sn","29103","county","Knox","steelman","steelman","republican","republican","votes",257
201208,"primary","sn","29105","county","Laclede","steelman","steelman","republican","republican","votes",2211
201208,"primary","sn","29107","county","Lafayette","steelman","steelman","republican","republican","votes",1570
201208,"primary","sn","29109","county","Lawrence","steelman","steelman","republican","republican","votes",1802
201208,"primary","sn","29111","county","Lewis","steelman","steelman","republican","republican","votes",325
201208,"primary","sn","29113","county","Lincoln","steelman","steelman","republican","republican","votes",978
201208,"primary","sn","29115","county","Linn","steelman","steelman","republican","republican","votes",408
201208,"primary","sn","29117","county","Livingston","steelman","steelman","republican","republican","votes",424
201208,"primary","sn","29121","county","Macon","steelman","steelman","republican","republican","votes",325
201208,"primary","sn","29123","county","Madison","steelman","steelman","republican","republican","votes",416
201208,"primary","sn","29125","county","Maries","steelman","steelman","republican","republican","votes",721
201208,"primary","sn","29127","county","Marion","steelman","steelman","republican","republican","votes",784
201208,"primary","sn","29119","county","McDonald","steelman","steelman","republican","republican","votes",788
201208,"primary","sn","29129","county","Mercer","steelman","steelman","republican","republican","votes",305
201208,"primary","sn","29131","county","Miller","steelman","steelman","republican","republican","votes",1613
201208,"primary","sn","29133","county","Mississippi","steelman","steelman","republican","republican","votes",143
201208,"primary","sn","29135","county","Moniteau","steelman","steelman","republican","republican","votes",968
201208,"primary","sn","29137","county","Monroe","steelman","steelman","republican","republican","votes",197
201208,"primary","sn","29139","county","Montgomery","steelman","steelman","republican","republican","votes",529
201208,"primary","sn","29141","county","Morgan","steelman","steelman","republican","republican","votes",974
201208,"primary","sn","29143","county","New Madrid","steelman","steelman","republican","republican","votes",198
201208,"primary","sn","29145","county","Newton","steelman","steelman","republican","republican","votes",2467
201208,"primary","sn","29147","county","Nodaway","steelman","steelman","republican","republican","votes",646
201208,"primary","sn","29149","county","Oregon","steelman","steelman","republican","republican","votes",403
201208,"primary","sn","29151","county","Osage","steelman","steelman","republican","republican","votes",1412
201208,"primary","sn","29153","county","Ozark","steelman","steelman","republican","republican","votes",1049
201208,"primary","sn","29155","county","Pemiscot","steelman","steelman","republican","republican","votes",75
201208,"primary","sn","29157","county","Perry","steelman","steelman","republican","republican","votes",744
201208,"primary","sn","29159","county","Pettis","steelman","steelman","republican","republican","votes",1564
201208,"primary","sn","29161","county","Phelps","steelman","steelman","republican","republican","votes",2450
201208,"primary","sn","29163","county","Pike","steelman","steelman","republican","republican","votes",243
201208,"primary","sn","29165","county","Platte","steelman","steelman","republican","republican","votes",2535
201208,"primary","sn","29167","county","Polk","steelman","steelman","republican","republican","votes",2198
201208,"primary","sn","29169","county","Pulaski","steelman","steelman","republican","republican","votes",1840
201208,"primary","sn","29171","county","Putnam","steelman","steelman","republican","republican","votes",418
201208,"primary","sn","29173","county","Ralls","steelman","steelman","republican","republican","votes",275
201208,"primary","sn","29175","county","Randolph","steelman","steelman","republican","republican","votes",697
201208,"primary","sn","29177","county","Ray","steelman","steelman","republican","republican","votes",605
201208,"primary","sn","29179","county","Reynolds","steelman","steelman","republican","republican","votes",102
201208,"primary","sn","29181","county","Ripley","steelman","steelman","republican","republican","votes",595
201208,"primary","sn","29195","county","Saline","steelman","steelman","republican","republican","votes",519
201208,"primary","sn","29197","county","Schuyler","steelman","steelman","republican","republican","votes",217
201208,"primary","sn","29199","county","Scotland","steelman","steelman","republican","republican","votes",161
201208,"primary","sn","29201","county","Scott","steelman","steelman","republican","republican","votes",1248
201208,"primary","sn","29203","county","Shannon","steelman","steelman","republican","republican","votes",396
201208,"primary","sn","29205","county","Shelby","steelman","steelman","republican","republican","votes",182
201208,"primary","sn","29183","county","St. Charles","steelman","steelman","republican","republican","votes",6924
201208,"primary","sn","29185","county","St. Clair","steelman","steelman","republican","republican","votes",600
201208,"primary","sn","29187","county","St. Francois","steelman","steelman","republican","republican","votes",1483
201208,"primary","sn","29189","county","St. Louis","steelman","steelman","republican","republican","votes",13010
201208,"primary","sn","29510","county","St. Louis City","steelman","steelman","republican","republican","votes",1147
201208,"primary","sn","29186","county","Ste. Genevieve","steelman","steelman","republican","republican","votes",353
201208,"primary","sn","29207","county","Stoddard","steelman","steelman","republican","republican","votes",984
201208,"primary","sn","29209","county","Stone","steelman","steelman","republican","republican","votes",2617
201208,"primary","sn","29211","county","Sullivan","steelman","steelman","republican","republican","votes",187
201208,"primary","sn","29213","county","Taney","steelman","steelman","republican","republican","votes",3162
201208,"primary","sn","29215","county","Texas","steelman","steelman","republican","republican","votes",2373
201208,"primary","sn","29217","county","Vernon","steelman","steelman","republican","republican","votes",665
201208,"primary","sn","29219","county","Warren","steelman","steelman","republican","republican","votes",757
201208,"primary","sn","29221","county","Washington","steelman","steelman","republican","republican","votes",671
201208,"primary","sn","29223","county","Wayne","steelman","steelman","republican","republican","votes",539
201208,"primary","sn","29225","county","Webster","steelman","steelman","republican","republican","votes",2174
201208,"primary","sn","29227","county","Worth","steelman","steelman","republican","republican","votes",122
201208,"primary","sn","29229","county","Wright","steelman","steelman","republican","republican","votes",1814
201208,"primary","sn","29001","county","Adair","brunner","brunner","republican","republican","votes",880
201208,"primary","sn","29003","county","Andrew","brunner","brunner","republican","republican","votes",797
201208,"primary","sn","29005","county","Atchison","brunner","brunner","republican","republican","votes",304
201208,"primary","sn","29007","county","Audrain","brunner","brunner","republican","republican","votes",779
201208,"primary","sn","29009","county","Barry","brunner","brunner","republican","republican","votes",1764
201208,"primary","sn","29011","county","Barton","brunner","brunner","republican","republican","votes",718
201208,"primary","sn","29013","county","Bates","brunner","brunner","republican","republican","votes",468
201208,"primary","sn","29015","county","Benton","brunner","brunner","republican","republican","votes",599
201208,"primary","sn","29017","county","Bollinger","brunner","brunner","republican","republican","votes",554
201208,"primary","sn","29019","county","Boone","brunner","brunner","republican","republican","votes",4606
201208,"primary","sn","29021","county","Buchanan","brunner","brunner","republican","republican","votes",2304
201208,"primary","sn","29023","county","Butler","brunner","brunner","republican","republican","votes",2251
201208,"primary","sn","29025","county","Caldwell","brunner","brunner","republican","republican","votes",278
201208,"primary","sn","29027","county","Callaway","brunner","brunner","republican","republican","votes",1384
201208,"primary","sn","29029","county","Camden","brunner","brunner","republican","republican","votes",2179
201208,"primary","sn","29031","county","Cape Girardeau","brunner","brunner","republican","republican","votes",4549
201208,"primary","sn","29033","county","Carroll","brunner","brunner","republican","republican","votes",637
201208,"primary","sn","29035","county","Carter","brunner","brunner","republican","republican","votes",217
201208,"primary","sn","29037","county","Cass","brunner","brunner","republican","republican","votes",3150
201208,"primary","sn","29039","county","Cedar","brunner","brunner","republican","republican","votes",450
201208,"primary","sn","29041","county","Chariton","brunner","brunner","republican","republican","votes",200
